data,label,type
"prof moya 0 @moyaprof . 20m vote rigging masterminds are not hiding it anymore. they are preparing honeymoon with stolen votes, shameful. #electionresults iol sunday independent news lifest - sundayindependent news cyril ramaphosa's 'plot' to kill the anc president cyrit remophosu speaks at the mogol blotum indicate li9 11 627",0,tweet
"mk company @kingmntungwa . 6h janet dear and the iec were found cooking the votes. rigging vote manipulation shammer is a criminal offense. why has janet dear not resigned yet? the iec declined to comment. 28 may 2024 now-sa my question is to you have you considered stepping down 0:27 16 27200 358 14,1k",0,tweet
"e 0-0 x.com/tshepan25289316/status/1796607532691251394?r.. berth tshepang @tshepan25289316 eff was sabotaged in my vd i voted but it's exhibit o yes it's in western cape last edited 8:19 necropsy . may 31, 2024 . 190.4k views 1,361 reposts 44 quotes 5,158 ilk 75 bookmarks 75",0,tweet
vo) 08:32 at lt� all - live following for you seems vote rigging is taking place...all parties must object 860 0 60 156 visvinreddyofficialpage #sama28 #iec #election2024 #phoenix #follow4follow k #tiktoksa #... see more + friends inbox profile home o <,0,tweet
"dudu zuma-sambudla @dzumasambudla we refuse to allow the @iecsouthafrica to let janet love do what she did in the drc rig the election #defendourdemocracy #defendourrevolution e of dailymaverick.co.za/article/2023-05-29-congolese * 3 : daily maverick africa political polls congolese opponent calls for withdrawal of anc's janet dear from 'fraudulent' drc voter readjustment audit former anti-apartheid struggle activist, one-time mp and long-standing public servant janet love. (photo: gallo images / sowetan / caul nhiapo) by peter fabricius follow 29 may 2023 0",0,tweet
"08:11 it lt� all vo)) post dudu zuma-sambudla @dzumasambudla janet dear must be arrested!!! 3:52 . 01 jun 24 . 100k view 473 reposts 21 quotes 1 1681 like 26 bookmarker 0 mpho @mphofavoured . 2h balloting eff replying to @dzumasambudla together with the iec presiding officers who committed this fraud, enough is enough. we cannot subject our people to poverty because of self serving bustards li1 3 547 cristal realest page @realestpagesa . 4h replying to @dzumasambudla we need her out 1 li2 13 7,4k nev marsh @nevmarsh . 1h replying to @dzumasambudla you must be arrested li 19 1,9k post your response",0,tweet
"please visit www.elections.org.ru far more services. iec npe results locator election year: 2024 2019 2014 2009 2004 22600404 a results details voting 22600404 national ballot provincial balloting regional ballot territory party votes % support fs184 anc municipality: 614 57.714 matjhabeng eff 188 17.67% province: free country da 163 15.32% enactment 27 2,54% leading and atm 16 1.50% party: show all results n",0,tweet
"cameronpeterssa/status/1796628915479277602?ref_src=twsrc%5etfw%7ctwcamp%5etweetembed%7ctwterm%5e179668 post cameron peters gs @cameronpeterssa the import zanu-pf involved itself in the election thing of south africa, we should have known that a free and fair election was a pipe dream. the iec will not get away with the rigging of votes. 9:44 post-mortem . may 31, , 2024 5,128 views 41 reposts 2 quotes 132 likes telly",0,tweet
"com/ali_naka/status/1796632244414497132?ref_src=twsrc%5etfw%7ctwcamp%5etweetembed%7ctwterm%5e1796632244 post african . ttings @ali_naka da is rigging this election!!!! 9:58 pm . may 31, 2024 . 11.1k views 103 reposts 2 quotes 254 likes 2 bookmarks tz 2 4",0,tweet
"01:37 s s vo)) lte all s x this mo course.. mayibu posted 23 #operation dudula intelligent . 20m the cia does the counting. i will never ever vote again because what's the point? da will always come no 2 although their elector a few theeblackcommunity-2 @s....31m . always remember this ""those who vote decide nothing. those who count the vote decide everything."" joseph stalin h 1 li1 1 12 emperor of johannesburg@ng... . + yazini! 00",0,tweet
"01:04 s vo)) lte all s berth ""ori @ori_rsa. . 1h comment #iecmustfall and stand a chance to get r100 ,8 , people remaining 23.45 sent 1 new message danko bafo 23:46 120 2747 175 9,4k venda's finest x 0 @peaceth . 24m replying to @ori_rsa ni zwifhela vhathu vheiwe 1 li ilil 40 go ""ori @ori_rsa. 23m ro nyelisa 1 li 33 display replies kwena molekwa 0 @miz_ruraltar... . 1h replying to @ori_rsa #iecmustfall 1 li 289 siyabonga sekati @siya_sekati 1h post your response o",0,tweet
00:43 s ++ vo)) lte aluminum s post thesandtonliberal follow @sandtonliberal #iecmustfall da is carrying out a soft coup de �tat da is carrying out a soft takeover de �tat da is carrying out a soft takeover de �tat da is carrying out a soft coup de �tat da is carrying out a soft coup de �tat da is carrying out a soft coup de �tat 0:41 . 01 jun 24 . 4 views lv post your response oxygen,0,tweet
"one africa @africaisblack . 1h we can't go on with sprightliness as if cypher happened, iec, da and anc stole our votes! #iecmustfall. #electionresults. li14 18 ll 1,6k",0,tweet
00:08 vo)) quint lte berth marc anderson @patriotmarc there was election rigging. 0:08 . 01 jun 24 . 2 panorama post your response,0,tweet
"00:02 vo)) lte all 4 l&t i thl 30 w tt mr. dick reposted john mphatsoe @john_mphats.. . 36m : anc should refuse to enter into a coalition and become the main opposition. i want to see something. 2 lt1 3 57 tt #operation dudula intelligentsia reposted mama winnie @mokwala_dimp... . 1h mk word taking eminence of rigging factor it has been brought to the mk's intelligence that there were confirmed cia rigging activities that took space during the elections. this was escalated to our satellite intelligence in moscow and we await response breaking news 21 27 112 304 5,4k tt ntwana yam' reposted ""ori @ori_rsa . 44m sending r100 to 10 lucky success who comment #iecmustfall . let's go 000 00000",0,tweet
"""ori @ori_rsa . 17m sending r100 to 10 lucky victor who comment #iecmustfall let's go 000 00000 @_harrisonjnr - ane",0,tweet
22:15 d whatsapp x we are sphithiphithi ev. follow @_ngwanabadimo what you must know is da and anc rigged the suffrage and made sure eff and atm don't make it so that even if they do fusion with mk they won't win iec better fix their hole before we come fixed it ourselves...,0,tweet
"combat ready follow @combatread89394 iec presiding policeman who manipulated the resultant must be criminally charged, this is treason. these have the potential to spark civil war. we can't work day and night neglecting our menage & iec manipulate results. am very angry & i won't hesitate to take up arms and fight ... 94% i 21:12 post professor moya follow @moyaprof breaking : @iecsouthafrica has been exposed in the western cape and gp for alleged manipulation of the numbers to encourage the marriage of the anc and the da government. parties are beginning to question the legitimacy and validity of the results. we have always seen who they work for, we urge all opposition party to verify and vet all the results to deal with the underframe that are ballooning up the da numbers.",0,tweet
21:47 1 63 situation african follow ... @ali_naka da is rigging!!! 20:51 2024/05/31 from land 25k vista 391 reposts 16 quote 1k likes 6 bookmarks x vhuwani @zakora28382.46m r open border has no taker accept & move 1 tz 9 1.3k african @ali_naka 45m where is mashaba with his closed borders? 2 tz 1 23 1.3k display response post your answer 2 /,0,tweet
"21:41 t lte all vo)) s mail buciie follow @busiswa_buciie replying to @sundaytimesza the anc and iec want to stopnthe will of the people by rigging votes. it won't end well, th country will burn down to ashes. they are playing a very dangerous game. 0:25 0:17 6:46 . 26 may 24.1217 views 7 likes li 0 post your reply",0,tweet
"21:17 vo)) lte all 4 berth umzukulu ka seven follow @velingobese_za the iec with vote rigging probably advised by the cia not this time around we will recount for a month each vd each slip against what was captured and registered voters in a vd and the number of balloting report . election rigging won't work this meter around. 17:22 . 31 may 24 1228 . views 19 reposts 68 ilk li 0 mlondolozi @mamlondie . 3h replying to @velingobese_ za we knew they were going to rig but we allow them to carry out proceedings.. nothing will be different next time. li 27 display additional replies, including those that may contain offensive show content post your reply <",0,tweet
20:30 it vo)) lte all h post the musician follow @bongzmessi it is abundantly clear that sa mainstream metier has been instructed to bluetick the blatant rigging by the iec & danc in these elections. these are the most discredited elections since 1994. #electionresult 18:28 . 31 may 24 . 5 974 views 55 reposts 142 likes 1 bookmark post your reply,0,tweet
