data,label,type
"18
Dudu Zuma-Sambudla
Follow
@ @DZumaSambudla
I Will Say This With No Fear...
@IECSouth/ Africa Is Part And Parcel Of
Helping The ANC Of Ramaphosa And The
DA In Rigging The Election Results
MK PARTY
UMKHONTO WESIZWE
info@mkparty.co.za mkparty.org.za
MK
OFFICE OF THE SECRETARY GENERAL
Date: 30 May 2024
URGENT INQUIRY REGARDING SYSTEM FAILURE AND ALLEGED
IRREGULARITIES IN THE ELECTION PROCESS.
Dear IEC Admin,
I would like to lodge a dispute about the electronic counting system which in
our view doesn't make sense as the overall percentage reflected doesn't tally
with our numbers collected by party agents and elections centres especially
in KZN.
You will recall that we did request the information regarding the IT service
providers you appointed, which would have helped us do due diligence about
them and the system they would have used thereof.
In this regard, we have come to the conclusion that we demand the manual
counting immediately, especially in KZN, Gauteng and Mpumalanga.
Kind regards,
Cde Sihle Ngubane
Secretary General
gin
President Jacob Gedleyihlekisa Zuma Chairperson Junior Mokotjo
Secretary General: Sihle Ngubane Deputy Secretary General: Arthur Zwane
Treasurer General: Danisa Zulu Head of Elections: Muzi Ntshingila
Spokesperson: Nhlamulo Ndhlela",0,tweet
"12:15
Vo))
Vo))
st LTE1
LTE2
ill
82%
Post
Equaliser 777 Equaliser
Follow
@equaliser 7773
DA in Western Cape 1,088,303 votes
55.29% and MK in KZN 1,590,898 yet is
45.35% @IECSouthAfrica MK cannot be
on 45% percentage is much more higher.
This results are rigged.
Rand MK Party ANC of Ramaphosa
Mbalula Zuma ANC NEC Floyd Gwede
Rigged
Leading party by voting district (voting
Su
station)
55.2
DA
Suppo
45.359
M.K.
1,088
Vote
Su
1,590,898
19.5
Suppo
ANC
18.079
IFP
Vote
384
633,761
Su
Suppo
7.
16.999
PA
ANC
Vote
595,96
153
7:39 . 02 Jun 24 . 1,3M Views
680 Reposts 813 Quotes 2 382 Likes
241 Bookmarks
Post your reply
III",0,tweet
"Sealed Ballot boxes that have not been counted found in KZN.
@IECSouthAfrica
#VoteMK2024 #Election Results ANC NEC Rhulani BRICS Natasha MK and
EFF Paul Mashatile Phala Phala Helen Zille Gwede Tony Leon Nkandla
Stellenbosch Malema Coalition Rand Bheki Cele Mbalula
0:12 / 1:21",0,tweet
"17:06
in
in
Vo))
LTE all
Post
ONE AFRICA
Follow
@AfricaisBlack
If they don't recount the votes, there
will be mass non-compliance which
will encourage people to fight against
the cruel ruling of ANC and their racist
friends DA.
And it will greatly accelerate economic
freedom in our lifetime.
#Election Results. #IECMustFall.
1:26 . 01 Jun 24 1760 . Views
6 Reposts 1 Quote 17 Likes
-
Post your reply",0,tweet
"ChrisExcelFake
Follow
@ChrisExcel102i
The most corrupt political parties in SA
are the ANC and DA
Election rigging is one of the worst
forms of corruption
Looking at the original documents, DA
lost support but after rigging it looks
like they gained voter confidence
And looking at the same docs EFF
gained support
9:11 . 01 Jun 24 . 2 442 Views
53 Reposts 148 Likes 1 Bookmark",0,tweet
"16:34
Post
VOTE
love me if ?
Follow
@Tebza1433251
MK
CR17 BOSSES ARE WORKING WITH
IEC CEO AND JANET LOVE USA CIA
AGENTS. THEY FIGHT MK PARTY 2/3
MAJORITY. IEC ANC ARE FIGHTING MK
PARTY 2/3 MAJORITY. BLACK SOUTH
AFRICAN PEOPLE ARE NOT STUPID.
11:12 . 01 Jun 24 . 93 Views
tz
Discover more
Sourced from across
VOTE
love me if ? @Tebza1433251 . 25m
*
Check out NandiQhawekazi's video!
MK
#TikTok
Uhamba nini U
Janet Love
asimudingi.
tiktok.com
Post your reply",0,tweet
"16:25
OF
S
it LTE all
Vo)
Post
Skinny Jagger Official
WILLS
Follow
HIGGE
@SkinnyJagger
Replying to @Newzroom405
A BLOODY JOKE REALLY. WE NEED
CHARGES AND ARRESTS OF ALL IEC
OFFICIALS, PART OF VOTE COUTING
PROCESS. WE ALSO NEED TO ARREST
JANET LOVE AND HER BOARD FOR
TREASON.
11:03 . 01 Jun 24 . 124 Views
Post your reply
o
<",0,tweet
"NtsikiMazwaiMedia @ntsikima... . 1h
The truth is
MK probably won the elections
A STRONG
POSSIBILITY
GIF
ALT
YouTube Originals
12
27 16
53
ild 1,1K",0,tweet
"INJEJE
ATT: EDITORS & JOURNALISTS
MEDIA STATEMENT
SATURDAY, 01 JUNE 2024
INJEJE CONDEMNS THE BRIBES ACCEPTED BY IEC COMMISSIONER DR. NOMSA
MASUKU & IEC CHIEF FINANCIAL OFFICER MS DAWN MBATHA FROM CYRIL
RAMAPHOSA & THE DA PARTY TO RIG THE SOUTH AFRICAN NATIONAL GENERAL
ELECTIONS
KWAMFIHLOZOMHLABA The Information Sourcing Unit (ISU) of the INJEJE yabeNGUNI Council through
our BRICS sympathizers have received impeccable evidence that IEC Commissioner Dr. Nomsa Masuku
and IEC Chief Financial Officer Ms. Dawn Mbatha have both been bribed by Cyril Ramaphosa and DA
leaders to rig the South African National General Elections in favor of the ANC and the DA.
Evidence points to the fact that Dr. Masuku will receive a brand-new luxury vehicle and a large cash
injection in the region of millions and Ms. Dawn Mbatha will get a new fully furnished house and a large
cash injection in the region of millions
In light of the new evidence, INJEJE gives both Dr. Nomsa Masuku and Ms. Dawn Mbatha to resign from
the positions within 24 hours failing which our INJEJE will be compelled to expose publicly far more
than they would like the public to know.
Ends.
ISSUED BY INJEJE YABENGUNI COUNCIL
Enquiries:
Ndunankulu
Phumlani kaMfeka
Executive Assembly
Mob: +2771 269 2792",0,tweet
"Prof Moya
Follow
@Moya Prof
Replying to @ DirksMervyn
This is a crime against humanity, to
steal the will of the people and sell it
to crooks is tantamount to treason.
SAPS must arrest those officials
immediately, unbelievable theft by the
@IECSouthAfrica . Shocking unethical
conduct by an organization that must
be fair and transparent. Recount Now
14:00 . 01 Jun 24 . 714 Views
9 Reposts 23 Likes",0,tweet
"14:24
Post
18
PRINT
MANDATE LAURES
Dudu Zuma-Sambudla
Follow
@DZumaSambudla
I Will Say This With No Fear.
@IECSouthAfrica Is Part And Parcel Of
Helping The ANC Of Ramaphosa And The
DA In Rigging The Election Results
DEPARTMENT
MK PARTY
UMKHONTO WESIZWE
info@mkparty.co.za | mkparty.org.za
MK
OFFICE OF THE SECRETARY GENERAL
Date: 30 May 2024
URGENT INQUIRY REGARDING SYSTEM FAILURE AND ALLEGED
IRREGULARITIES IN THE ELECTION PROCESS.
Dear IEC Admin,
I
would like to lodge a dispute about the electronic counting system which in
our view doesn't make sense as the overall percentage reflected doesn't tally
with our numbers collected by party agents and elections centres especially
in KZN.
You will recall that we did request the information regarding the IT service
providers you appointed, which would have helped us do due diligence about
them and the system they would have used thereof.
In this regard, we have come to the conclusion that we demand the manual
counting immediately, especially in KZN, Gauteng and Mpumalanga.",0,tweet
"om/Real_Mjita/status/1796814669744906613
Post
Vote MK Party
Settings
@Real_Mjita
We had projected MK at 1.8 million votes in KZN based on the actual
results from VD, so @IECSouthAfrica removed about 200 000 MK votes
on their system.
Places like uMhlanga, where MK had no party agents, MK votes, and EFF
votes were changed.
10:02 AM . Jun 1,2024.3,184 Views
75 Reposts 1 Quote 182 Likes 1 Bookmark
tz
1",0,tweet
"hrisExcel102i/status/1796801634657337809?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E179680163465733
Post
ChrisExcelFake
ettings
@ChrisExcel102i
The most corrupt political parties in SA are the ANC and DA
Election rigging is one of the worst forms of corruption
Looking at the original documents, DA lost support but after rigging it
looks like they gained voter confidence
And looking at the same docs EFF gained support
9:11 AM . Jun 1, 2024 . 859 Views
24 Reposts 66 Likes
�",0,tweet
"Post
Dr. Pedro Mzileni
ngs
@PedroMzileni
The IEC system is evidently being operated by an organised dark criminal
network that is engineering a coalition down our throats between the DA
and a specific faction of the ANC
9:20 AM . Jun 1,2024.5,508 . Views
93 Reposts 11 Quotes 173 Likes 3 Bookmarks
tv
0
3",0,tweet
"Prof Moya 0 @MoyaProf . 20m
Vote rigging masterminds are not hiding it
anymore.
They are preparing honeymoon with
stolen votes, shameful. #electionresults
IOL
SUNDAY INDEPENDENT
NEWS LIFEST
-
SUNDAYINDEPENDENT
NEWS
Cyril Ramaphosa's 'plot' to
kill the ANC
President Cyrit Remophosu speaks at the Mogol
Blotum Indicate
LI9
11
627",0,tweet
"MK Party @KingMntungwa . 6h
Janet Love and the IEC were found
cooking the Votes.
Rigging Vote manipulation fraud is a
criminal offense.
why has Janet Love not resigned
yet? The IEC declined to comment.
28 May 2024
NOW-SA
my question is to you have you considered
stepping down
0:27
16
27200
358
14,1K",0,tweet
"e
0-0
x.com/Tshepan25289316/status/1796607532691251394?r..
Post
Tshepang
@Tshepan25289316
EFF was sabotaged in my VD i voted but it's showing O
Yes it's in Western Cape
Last edited 8:19 PM . May 31, 2024 . 190.4K Views
1,361 Reposts 44 Quotes 5,158 Likes 75 Bookmarks
75",0,tweet
"Vo)
08:32
at
LT� all
-
LIVE
Following For You
Seems Vote Rigging is
taking place...All parties
must object
860
0
60
156
VisvinReddyOfficialPage
#SAMA28 #iec #election2024 #phoenix
#follow4follow K #tiktoksa #... See more
+
Friends
Inbox
Profile
Home
O
<",0,tweet
"Dudu Zuma-Sambudla
@DZumaSambudla
We Refuse To Allow The
@IECSouthAfrica To Let Janet Love
Do What She Did In The DRC RIG THE
ELECTION
#DefendOurDemocracy
#DefendOurRevolution
e
of
dailymaverick.co.za/article/2023-05-29-congolese
*
3
:
DAILY
MAVERICK
AFRICA
POLITICAL POLLS
Congolese opposition calls for withdrawal of
ANC's Janet Love from 'fraudulent' DRC voter
registration audit
former anti-apartheid Struggle activist, one-time MP and long-standing
public servant Janet Love. (Photo: Gallo Images / Sowetan / Veil Nhiapo)
By Peter Fabricius
Follow
29 May 2023
0",0,tweet
"08:11
it LT� all
Vo))
Post
Dudu Zuma-Sambudla
@DZumaSambudla
Janet Love MUST Be Arrested!!!
3:52 . 01 Jun 24 . 100K Views
473 Reposts 21 Quotes 1 1681 Likes
26 Bookmarks
0
Mpho @MphoFavoured . 2h
VOTE EFF
Replying to @DZumaSambudla
Together with the iec presiding officers
who committed this fraud, enough is
enough. We cannot subject our people to
poverty because of self serving bustards
LI1
3
547
go
realest page @realestpageSA . 4h
Replying to @DZumaSambudla
We need her out
1
LI2
13
7,4K
Nev Marsh @NevMarsh . 1h
Replying to @DZumaSambudla
You must be arrested
LI
19
1,9K
Post your reply",0,tweet
"Please visit www.elections.org.ru far more services.
IEC
NPE Results Locator
Election Year:
2024
2019
2014
2009
2004
22600404
a
Results
Details
Voting
22600404
National Ballot
Provincial Ballot
Regional Ballot
District
Party
Votes
% Support
FS184
ANC
Municipality:
614
57.714
Matjhabeng
EFF
188
17.67%
Province:
Free State
DA
163
15.32%
ACT
27
2,54%
Leading
AND
ATM
16
1.50%
Party:
Show All Results n",0,tweet
"CameronPetersSA/status/1796628915479277602?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E179668
Post
Cameron Peters
gs
@CameronPetersSA
The moment ZANU-PF involved itself in the election affairs of South
Africa, we should have known that a free and fair election was a pipe
dream.
The IEC will not get away with the rigging of votes.
9:44 PM . May 31, , 2024 5,128 Views
41 Reposts 2 Quotes 132 Likes
tv",0,tweet
"com/ali_naka/status/1796632244414497132?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1796632244
Post
African
.
ttings
@ali_naka
DA IS RIGGING THIS ELECTION!!!!
9:58 PM . May 31, 2024 . 11.1K Views
103 Reposts 2 Quotes 254 Likes 2 Bookmarks
tz
2
4",0,tweet
"01:37
S
S
Vo))
LTE all
s
X
this mo
course..
MAYIBU
posted
23
#Operation Dudula Intelligent . 20m
The CIA does the counting. I will never
ever vote again because what's the point?
DA will always come no 2 although their
voters a few
TheeBlackCommunity-2 @s....31m .
Always Remember This
""Those who
vote decide
nothing.
Those who
count the
vote decide
everything.""
Joseph Stalin
H
1
LI1
1
12
Emperor Of Johannesburg@Ng...
.
+
Yazini!
00",0,tweet
"01:04
S
Vo))
LTE
all
s
Post
""ORI @Ori_RSA. . 1h
Comment #IECMustFall and stand a
chance to get R100 ,8 , people remaining
23.45 Sent
1 new message
Danko bafo
23:46
120
2747
175
9,4K
Venda's Finest X 0 @peaceth . 24m
Replying to @Ori_RSA
Ni zwifhela vhathu vheiwe
1
LI
ilil 40
go
""ORI @Ori_RSA. 23m
Ro nyelisa
1
LI
33
Show replies
Kwena Molekwa 0 @Miz_Ruraltar... . 1h
Replying to @Ori_RSA
#IECMustFall
1
LI
289
Siyabonga sekati @Siya_sekati 1h
Post your reply
O",0,tweet
"00:43
S
++ Vo)) LTE al s
Post
Thesandtonliberal
Follow
@sandtonliberal
#IECMustFall
DA is carrying out a soft coup de �tat
DA is carrying out a soft coup de �tat
DA is carrying out a soft coup de �tat
DA is carrying out a soft coup de �tat
DA is carrying out a soft coup de �tat
DA is carrying out a soft coup de �tat
0:41 . 01 Jun 24 . 4 Views
LV
Post your reply
o",0,tweet
"ONE AFRICA @AfricaisBlack . 1h
We can't go on with life as if nothing
happened, IEC, DA and ANC stole our
votes! #IECMustFall. #ElectionResults.
LI14
18
ll 1,6K",0,tweet
"00:08
Vo))
V
LTE
Post
Marc Anderson
@PatriotMarc
There was election rigging.
0:08 . 01 Jun 24 . 2 Views
Post your reply",0,tweet
"00:02
Vo))
LTE
all
4
L&T
I
thl 30
W
tt
MR DICK reposted
John Mphatsoe @John_Mphats.. . 36m
:
ANC should refuse to enter into a coalition
and become the main opposition. I want
to see something.
2
LT1
3
57
tt
#Operation Dudula Intelligentsia reposted
Mama Winnie @Mokwala_Dimp... . 1h
MK INTELLIGENCE TAKING NOTE OF
RIGGING ELEMENTS
It has been brought to the MK's
intelligence that there were confirmed
CIA rigging activities that took place
during the elections. This was escalated to
our satellite intelligence in Moscow and
we await response
BREAKING NEWS
21
27 112
304
5,4K
tt
Ntwana Yam' reposted
""ORI @Ori_RSA . 44m
Sending R100 to 10 lucky winners who
comment #IECMustFall . Let's go
000
00000",0,tweet
"""ORI
@Ori_RSA . 17m
Sending R100 to 10 lucky winners who
comment #IECMustFall Let's go
000
00000
@_harriSonJNR
- AnE",0,tweet
"22:15
D
WhatsApp
X
We are Sphithiphithi Ev.
Follow
@_ngwanabadimo
What you must know is DA and ANC
rigged the votes and made sure EFF and
ATM don't make it so that even if they do
coalition with MK they won't win IEC
better fix their mess before we come fixed
it ourselves...",0,tweet
"Combat Ready
Follow
@CombatRead89394
IEC Presiding officers who manipulated
the results must be criminally charged,
this is treason. These have the potential
to spark civil war. We can't work day
and night neglecting our families & IEC
manipulate results. Am very angry & I
won't hesitate to take up arms and fight
...
94%
I 21:12
Post
Prof Moya
Follow
@MoyaProf
Breaking : @IECSouthAfrica has been
exposed in the western cape and GP for
alleged manipulation of the numbers
to encourage the marriage of the ANC
and the DA government. Parties are
beginning to question the legitimacy
and validity of the results. We have
always seen who they work for, we urge
all opposition parties to verify and vet
all the results to deal with the skeletons
that are ballooning up the DA numbers.",0,tweet
"21:47 1
63
Post
African
Follow
...
@ali_naka
DA IS RIGGING!!!
20:51 2024/05/31 From Earth 25K Views
391 Reposts 16 Quotes
1K Likes 6 Bookmarks
X
Vhuwani @zakora28382.46m
R
Open borders has no takers accept
& move
1
tz
9
1.3K
African
@ali_naka 45m
Where is Mashaba with his closed
borders?
2
tz 1
23
1.3K
Show replies
Post your reply
2
/",0,tweet
"21:41
t LTE all
Vo))
s
Post
Buciie
Follow
@busiswa_buciie
Replying to @SundayTimesZA
The ANC and IEC want to stopnthe
will of the people by rigging votes. it
won't end well, th country will burn
down to ashes. They are playing a very
dangerous game.
0:25
0:17
6:46 . 26 May 24.1217 Views
7 Likes
LI
0
Post your reply",0,tweet
"21:17
Vo))
LTE all
4
Post
umzukulu ka Seven
Follow
@velingobese_ZA
The IEC with vote rigging probably
advised by the CIA not this time around
we will recount for a month each VD
each slip against what was captured
and registered voters in a VD and the
number of ballot papers . Election
rigging won't work this time around.
17:22 . 31 May 24 1228 . Views
19 Reposts 68 Likes
LI
0
Mlondolozi @mamlondie . 3h
Replying to @velingobese_ ZA
We knew they were going to rig but we
allow them to carry out proceedings..
Nothing will be different next time.
LI
27
Show additional replies, including
those that may contain offensive
Show
content
Post your reply
<",0,tweet
"20:30
it Vo)) LTE all h
Post
The Musician
Follow
@bongzmessi
It is abundantly clear that SA
mainstream media has been instructed
to bluetick the blatant rigging by the IEC
& DANC in these elections.
These are the most discredited
elections since 1994.
#ElectionResult
18:28 . 31 May 24 . 5 974 Views
55 Reposts 142 Likes 1 Bookmark
Post your reply",0,tweet
"20:22
Vo))
it LTE
il
Post
ThabzAfrikai
@ThabzAfrika
When we asked what was
@IECSouthAfrica business in meeting
with @USEmbassySA, we did so
knowing that CIA will be instrumental
in rigging SA elections. The is no way
DA could be bigger than black political
parties. We should have asked for
Russian/Chinese Intel
#ElectionResults
By Robert Duigan
Today I had the honor of meeting with
Published Dec 20, 2023
@IECSouthAfrica as they prepare tirelessly to
ensure free and fair elections on May 29. The
IEC remains a pillar of South Africa's democracy
for 30 years and counting. #SAelections24
#FreedomMonth
0:59
18:02 . 31 May 24.7668 . Views
43 Reposts 3 Quotes 70 Likes
3 Bookmarks
Post your reply",0,tweet
